KayitZamani,PaketNumarasi,Irtifa,Hiz,Enlem,Boylam,IvmeX,IvmeY,IvmeZ,GyroX,GyroY,GyroZ,FaEnlem,FaBoylam,FaBasinc
2026-05-10 15:20:43,1086,0.0,77.3,39.906387,32.805987,2.85,0.74,-7.00,-5.12,13.49,-1.53,39.907387,32.806987,1013.2
2026-05-10 15:20:43,1087,0.0,77.1,39.906388,32.805988,-2.00,4.33,-9.21,-3.51,10.70,-1.42,39.907388,32.806988,1013.2
2026-05-10 15:20:43,1088,0.0,80.8,39.906389,32.805989,0.25,-1.16,-7.84,-4.74,5.61,-0.23,39.907389,32.806989,1013.2
2026-05-10 15:20:43,1089,0.0,76.6,39.906390,32.805990,-5.13,2.72,-7.24,-3.58,8.79,1.70,39.907390,32.806990,1013.2
2026-05-10 15:20:43,1090,0.0,76.8,39.906391,32.805991,-0.04,-0.01,-7.64,-5.74,4.17,-0.84,39.907391,32.806991,1013.2
2026-05-10 15:20:43,1091,0.0,76.7,39.906392,32.805992,0.71,2.42,-11.39,-3.39,4.06,0.38,39.907392,32.806992,1013.2
2026-05-10 15:20:43,1092,0.0,73.9,39.906393,32.805993,-0.77,1.02,-8.01,-1.59,7.24,-1.23,39.907393,32.806993,1013.2
2026-05-10 15:20:44,1093,0.0,75.3,39.906394,32.805994,-0.09,2.63,-9.25,-4.10,14.61,0.27,39.907394,32.806994,1013.2
2026-05-10 15:20:44,1094,0.0,78.3,39.906395,32.805995,-0.41,2.97,-10.55,-7.04,12.52,2.03,39.907395,32.806995,1013.2
2026-05-10 15:20:44,1095,0.0,75.3,39.906396,32.805996,0.11,-3.08,-9.59,-2.53,4.99,1.16,39.907396,32.806996,1013.2
2026-05-10 15:20:44,1096,0.0,76.1,39.906397,32.805997,0.73,-1.77,-10.40,-5.01,6.61,-0.15,39.907397,32.806997,1013.2
2026-05-10 15:20:44,1097,0.0,74.3,39.906398,32.805998,1.13,0.24,-10.78,-9.50,13.30,-0.14,39.907398,32.806998,1013.2
2026-05-10 15:20:44,1098,0.0,77.3,39.906399,32.805999,3.16,-1.17,-10.03,-5.70,5.87,-0.10,39.907399,32.806999,1013.2
2026-05-10 15:20:44,1099,0.0,76.8,39.906400,32.806000,-3.07,0.19,-10.56,-8.23,4.91,1.84,39.907400,32.807000,1013.2
2026-05-10 15:20:44,1100,0.0,78.0,39.906401,32.806001,1.62,0.30,-7.27,-7.67,11.00,-0.53,39.907401,32.807001,1013.2
2026-05-10 15:20:44,1101,0.0,75.2,39.906402,32.806002,4.44,-0.70,-9.82,-1.50,11.45,-0.11,39.907402,32.807002,1013.2
2026-05-10 15:20:45,1102,0.0,77.3,39.906403,32.806003,-0.61,-0.92,-10.62,-2.04,17.92,-0.94,39.907403,32.807003,1013.2
2026-05-10 15:20:45,1103,0.0,73.1,39.906404,32.806004,-3.07,-1.44,-9.26,-5.38,11.70,0.90,39.907404,32.807004,1013.2
2026-05-10 15:20:45,1104,0.0,76.6,39.906405,32.806005,1.16,2.39,-11.87,-6.94,12.64,-0.19,39.907405,32.807005,1013.2
2026-05-10 15:20:45,1105,0.0,73.3,39.906406,32.806006,1.82,-1.94,-11.96,-7.33,18.42,1.57,39.907406,32.807006,1013.2
2026-05-10 15:20:45,1106,0.0,72.4,39.906407,32.806007,0.82,1.84,-9.89,-3.22,10.47,1.78,39.907407,32.807007,1013.2
2026-05-10 15:20:45,1107,0.0,75.2,39.906408,32.806008,1.59,1.27,-10.08,-4.02,19.60,1.54,39.907408,32.807008,1013.2
2026-05-10 15:20:45,1108,0.0,73.1,39.906409,32.806009,-2.36,0.27,-10.99,-3.61,9.37,1.25,39.907409,32.807009,1013.2
2026-05-10 15:20:45,1109,0.0,73.6,39.906410,32.806010,-2.89,-1.38,-9.64,-4.98,5.48,-1.89,39.907410,32.807010,1013.2
2026-05-10 15:20:45,1110,0.0,71.6,39.906411,32.806011,7.33,-3.48,-9.55,-8.91,12.97,1.51,39.907411,32.807011,1013.2
2026-05-10 15:20:46,1111,0.0,76.2,39.906412,32.806012,-3.15,-0.01,-8.43,-8.21,11.04,-0.36,39.907412,32.807012,1013.2
2026-05-10 15:20:46,1112,0.0,71.2,39.906413,32.806013,-0.10,0.95,-8.59,-2.65,20.17,-1.94,39.907413,32.807013,1013.2
2026-05-10 15:20:46,1113,0.0,70.6,39.906414,32.806014,-0.36,-2.32,-10.44,-5.02,14.35,-1.06,39.907414,32.807014,1013.2
2026-05-10 15:20:46,1114,0.0,71.8,39.906415,32.806015,1.90,-2.05,-11.73,-6.99,3.21,-0.37,39.907415,32.807015,1013.2
2026-05-10 15:20:46,1115,0.0,71.0,39.906416,32.806016,6.01,1.84,-11.62,-4.46,12.58,0.24,39.907416,32.807016,1013.2
2026-05-10 15:20:46,1116,0.0,72.4,39.906417,32.806017,-3.13,3.66,-8.70,-4.87,12.63,-1.47,39.907417,32.807017,1013.2
2026-05-10 15:20:46,1117,0.0,69.9,39.906418,32.806018,1.13,1.65,-11.10,-10.14,-2.77,-0.36,39.907418,32.807018,1013.2
2026-05-10 15:20:46,1118,0.0,72.4,39.906419,32.806019,-0.93,0.33,-10.52,-3.60,4.77,-2.48,39.907419,32.807019,1013.2
2026-05-10 15:20:46,1119,0.0,69.3,39.906420,32.806020,-0.57,-3.90,-8.25,-5.91,-4.16,-1.25,39.907420,32.807020,1013.2
2026-05-10 15:20:47,1120,0.0,72.0,39.906421,32.806021,-1.02,-1.81,-9.40,-5.64,7.20,1.68,39.907421,32.807021,1013.2
2026-05-10 15:20:47,1121,0.0,71.8,39.906422,32.806022,0.77,-0.69,-10.50,-5.21,7.83,-0.27,39.907422,32.807022,1013.2
2026-05-10 15:20:47,1122,0.0,71.2,39.906423,32.806023,3.27,0.98,-12.30,-4.50,11.12,-0.29,39.907423,32.807023,1013.2
2026-05-10 15:21:47,1,0.0,0.0,39.905301,32.804901,-2.08,4.02,-9.64,0.03,3.95,-0.75,39.906301,32.805901,1013.2
2026-05-10 15:21:47,2,10.8,4.2,39.905302,32.804902,6.42,-0.05,-9.86,0.14,13.29,0.41,39.906302,32.805902,1012.0
2026-05-10 15:21:47,3,47.5,4.1,39.905303,32.804903,-1.75,-1.30,-9.83,0.07,13.21,-0.82,39.906303,32.805903,1007.6
2026-05-10 15:21:48,4,67.4,4.0,39.905304,32.804904,3.47,-0.22,-12.23,0.10,1.75,-0.26,39.906304,32.805904,1005.3
2026-05-10 15:21:48,5,53.4,2.6,39.905305,32.804905,-1.07,-1.10,-9.52,0.18,12.52,-0.70,39.906305,32.805905,1006.9
2026-05-10 15:21:48,6,77.5,10.0,39.905306,32.804906,-2.83,0.78,-9.06,0.39,6.45,0.45,39.906306,32.805906,1004.0
2026-05-10 15:21:48,7,97.5,6.6,39.905307,32.804907,0.65,-1.58,-12.53,0.27,-0.90,0.91,39.906307,32.805907,1001.7
2026-05-10 15:21:48,7,105.5,5.9,39.905308,32.804908,5.41,2.01,-10.14,0.25,13.89,0.41,39.906308,32.805908,1000.7
2026-05-10 15:21:48,9,118.5,7.5,39.905309,32.804909,-1.09,0.22,-9.57,0.38,9.11,1.08,39.906309,32.805909,999.2
2026-05-10 15:21:48,9,135.4,6.8,39.905310,32.804910,-2.46,0.74,-10.98,0.66,7.51,1.63,39.906310,32.805910,997.2
2026-05-10 15:21:48,10,161.6,13.1,39.905311,32.804911,-0.07,0.65,-9.76,0.45,13.60,-1.60,39.906311,32.805911,994.2
2026-05-10 15:21:48,12,181.8,12.6,39.905312,32.804912,2.48,0.24,-10.76,0.57,12.31,0.07,39.906312,32.805912,991.8
2026-05-10 15:21:48,13,183.3,6.7,39.905313,32.804913,-2.97,3.27,-9.38,0.26,9.62,-0.69,39.906313,32.805913,991.6
2026-05-10 15:21:49,14,167.3,10.3,39.905314,32.804914,-0.63,-0.53,-9.27,0.55,7.43,0.02,39.906314,32.805914,993.5
2026-05-10 15:21:49,15,224.3,18.0,39.905315,32.804915,-1.21,3.03,-7.80,1.02,9.51,-0.70,39.906315,32.805915,986.9
2026-05-10 15:21:49,16,212.7,14.4,39.905316,32.804916,4.64,-1.84,-8.63,0.79,15.45,-0.11,39.906316,32.805916,988.2
2026-05-10 15:21:49,17,237.0,16.2,39.905317,32.804917,1.81,2.65,-10.97,0.58,9.48,0.90,39.906317,32.805917,985.4
2026-05-10 15:21:49,18,241.0,16.8,39.905318,32.804918,3.51,-0.02,-9.47,1.08,13.90,-0.31,39.906318,32.805918,984.9
2026-05-10 15:21:49,19,265.6,16.5,39.905319,32.804919,-2.02,1.34,-11.01,0.17,15.54,-0.34,39.906319,32.805919,982.1
2026-05-10 15:21:49,20,275.1,13.6,39.905320,32.804920,1.87,-1.11,-9.60,1.67,13.63,-0.40,39.906320,32.805920,981.0
2026-05-10 15:21:49,21,288.4,20.7,39.905321,32.804921,-3.21,2.17,-11.21,0.90,6.89,2.56,39.906321,32.805921,979.4
2026-05-10 15:21:49,22,328.0,23.1,39.905322,32.804922,0.16,2.12,-10.43,1.54,5.78,-1.19,39.906322,32.805922,974.9
2026-05-10 15:21:49,23,319.1,21.8,39.905323,32.804923,-1.00,-3.45,-9.07,1.77,10.13,0.55,39.906323,32.805923,975.9
2026-05-10 15:21:50,24,313.2,21.5,39.905324,32.804924,1.69,-0.85,-8.93,0.98,4.26,-0.11,39.906324,32.805924,976.6
2026-05-10 15:21:50,25,340.0,20.1,39.905325,32.804925,3.65,-0.62,-8.89,1.77,16.33,-0.60,39.906325,32.805925,973.5
2026-05-10 15:21:50,26,377.9,22.2,39.905326,32.804926,-0.38,0.16,-7.55,1.51,4.11,-0.40,39.906326,32.805926,969.2
2026-05-10 15:21:50,27,380.8,22.0,39.905327,32.804927,-2.18,-2.16,-11.00,1.74,5.86,-0.00,39.906327,32.805927,968.9
2026-05-10 15:21:50,28,389.1,23.3,39.905328,32.804928,1.39,-3.85,-8.89,0.96,15.55,-0.02,39.906328,32.805928,967.9
2026-05-10 15:21:50,29,419.8,29.3,39.905329,32.804929,-4.50,0.50,-10.20,1.34,16.65,-1.15,39.906329,32.805929,964.4
2026-05-10 15:21:50,30,419.6,24.3,39.905330,32.804930,1.35,0.02,-10.71,2.47,13.67,-0.71,39.906330,32.805930,964.5
2026-05-10 15:21:50,31,419.4,28.6,39.905331,32.804931,-2.26,0.24,-7.42,2.36,6.15,-0.25,39.906331,32.805931,964.5
2026-05-10 15:21:50,32,437.1,29.5,39.905332,32.804932,0.01,-1.13,-10.27,1.42,8.73,-0.41,39.906332,32.805932,962.5
2026-05-10 15:21:51,33,440.2,30.1,39.905333,32.804933,0.46,-0.13,-9.75,1.76,7.77,-0.92,39.906333,32.805933,962.1
2026-05-10 15:21:51,34,480.0,29.4,39.905334,32.804934,0.25,-2.60,-9.76,1.99,17.33,0.92,39.906334,32.805934,957.6
2026-05-10 15:21:51,35,480.0,32.2,39.905335,32.804935,-2.78,-0.17,-9.57,1.71,11.29,-1.11,39.906335,32.805935,957.6
2026-05-10 15:21:51,36,514.2,30.8,39.905336,32.804936,-0.43,-3.64,-9.41,1.83,8.37,-0.77,39.906336,32.805936,953.8
2026-05-10 15:21:51,37,526.0,33.5,39.905337,32.804937,-3.08,-3.12,-10.86,2.16,3.53,0.78,39.906337,32.805937,952.5
2026-05-10 15:21:51,38,528.4,32.8,39.905338,32.804938,4.59,1.24,-9.31,2.06,4.80,-0.41,39.906338,32.805938,952.2
2026-05-10 15:21:51,39,550.8,35.5,39.905339,32.804939,4.08,4.99,-12.43,2.68,13.46,-0.62,39.906339,32.805939,949.7
2026-05-10 15:21:51,40,544.4,34.8,39.905340,32.804940,-0.41,-1.79,-9.40,0.83,9.65,0.93,39.906340,32.805940,950.4
2026-05-10 15:21:51,41,566.8,33.6,39.905341,32.804941,-0.96,-3.45,-9.26,1.70,9.39,0.66,39.906341,32.805941,947.9
2026-05-10 15:21:51,42,583.1,34.7,39.905342,32.804942,-0.32,0.05,-10.13,2.18,14.23,-0.52,39.906342,32.805942,946.1
2026-05-10 15:21:52,43,607.5,41.9,39.905343,32.804943,2.10,2.54,-8.99,2.41,2.44,-1.26,39.906343,32.805943,943.4
2026-05-10 15:21:52,44,624.3,38.1,39.905344,32.804944,1.79,-4.46,-8.98,1.48,6.40,0.48,39.906344,32.805944,941.5
2026-05-10 15:21:52,45,618.6,38.4,39.905345,32.804945,2.41,2.62,-7.37,0.63,7.43,0.79,39.906345,32.805945,942.1
2026-05-10 15:21:52,46,645.6,43.0,39.905346,32.804946,0.38,-0.90,-9.62,1.99,3.24,0.79,39.906346,32.805946,939.1
2026-05-10 15:21:52,46,658.6,38.3,39.905347,32.804947,1.89,-1.78,-9.05,1.44,8.01,-0.41,39.906347,32.805947,937.7
2026-05-10 15:21:52,47,670.9,41.1,39.905348,32.804948,0.51,-2.12,-8.94,2.40,11.95,1.17,39.906348,32.805948,936.4
2026-05-10 15:21:52,48,665.6,42.4,39.905349,32.804949,-0.11,-0.52,-9.80,-1.13,3.61,-0.40,39.906349,32.805949,936.9
2026-05-10 15:21:52,49,670.2,43.9,39.905350,32.804950,-1.79,3.33,-11.47,0.99,15.23,-0.98,39.906350,32.805950,936.4
2026-05-10 15:21:52,50,712.7,45.7,39.905351,32.804951,-0.48,-2.65,-9.94,1.61,12.16,0.30,39.906351,32.805951,931.8
2026-05-10 15:21:52,51,721.5,45.4,39.905352,32.804952,-2.85,3.71,-8.09,4.71,12.89,0.44,39.906352,32.805952,930.8
2026-05-10 15:21:53,52,728.5,45.5,39.905353,32.804953,-0.49,-0.72,-8.52,3.97,14.27,0.72,39.906353,32.805953,930.0
2026-05-10 15:21:53,53,760.5,50.8,39.905354,32.804954,1.72,3.50,-10.58,1.61,6.32,0.51,39.906354,32.805954,926.5
2026-05-10 15:21:53,54,758.2,47.3,39.905355,32.804955,-0.26,-2.97,-9.58,2.68,3.60,-1.46,39.906355,32.805955,926.8
2026-05-10 15:21:53,55,784.6,51.3,39.905356,32.804956,-0.01,0.09,-10.29,0.77,17.49,1.20,39.906356,32.805956,923.9
2026-05-10 15:21:53,56,791.5,50.7,39.905357,32.804957,-2.95,-0.64,-10.39,1.97,2.40,-0.96,39.906357,32.805957,923.2
2026-05-10 15:21:53,57,797.4,53.5,39.905358,32.804958,5.98,0.45,-9.88,2.35,15.06,-0.39,39.906358,32.805958,922.5
2026-05-10 15:21:53,58,817.6,49.1,39.905359,32.804959,-0.48,-2.15,-10.77,1.33,11.26,-0.75,39.906359,32.805959,920.3
2026-05-10 15:21:53,59,828.5,52.1,39.905360,32.804960,0.95,-1.26,-9.81,1.22,8.02,-0.33,39.906360,32.805960,919.1
2026-05-10 15:21:53,60,836.6,53.8,39.905361,32.804961,-3.28,0.23,-10.85,4.95,18.85,-1.34,39.906361,32.805961,918.3
2026-05-10 15:21:54,61,861.7,54.1,39.905362,32.804962,-2.12,-0.23,-8.98,2.14,7.22,0.08,39.906362,32.805962,915.6
2026-05-10 15:21:54,62,887.1,55.7,39.905363,32.804963,1.14,-1.43,-11.05,1.79,11.00,-1.20,39.906363,32.805963,912.8
2026-05-10 15:21:54,63,870.9,56.1,39.905364,32.804964,-4.61,2.32,-10.13,1.29,12.46,-1.30,39.906364,32.805964,914.6
2026-05-10 15:21:54,64,889.7,54.8,39.905365,32.804965,0.10,0.19,-9.63,2.67,11.37,0.59,39.906365,32.805965,912.6
2026-05-10 15:21:54,65,904.9,57.4,39.905366,32.804966,1.09,-0.62,-9.54,3.40,11.82,0.34,39.906366,32.805966,910.9
2026-05-10 15:21:54,66,907.9,58.3,39.905367,32.804967,3.35,-3.01,-9.87,4.20,9.61,-1.97,39.906367,32.805967,910.6
2026-05-10 15:21:54,67,926.3,59.6,39.905368,32.804968,0.89,-0.97,-8.07,5.13,8.82,0.30,39.906368,32.805968,908.6
2026-05-10 15:21:54,68,937.1,64.1,39.905369,32.804969,1.57,-2.17,-7.84,3.17,14.96,0.04,39.906369,32.805969,907.5
2026-05-10 15:21:54,69,965.9,62.9,39.905370,32.804970,0.42,1.89,-12.34,-0.49,8.04,1.08,39.906370,32.805970,904.4
2026-05-10 15:21:54,70,970.7,60.0,39.905371,32.804971,-2.09,1.15,-8.97,3.70,0.01,0.22,39.906371,32.805971,903.9
2026-05-10 15:21:55,71,985.4,61.3,39.905372,32.804972,3.00,2.91,-10.16,5.64,18.92,-0.42,39.906372,32.805972,902.3
2026-05-10 15:21:55,72,995.0,63.0,39.905373,32.804973,1.91,3.62,-10.36,3.25,8.96,1.48,39.906373,32.805973,901.3
2026-05-10 15:21:55,73,998.0,64.8,39.905374,32.804974,1.80,0.18,-9.67,2.08,18.53,0.58,39.906374,32.805974,901.0
2026-05-10 15:21:55,74,1011.1,63.9,39.905375,32.804975,1.26,-0.39,-12.25,2.83,1.33,0.49,39.906375,32.805975,899.6
2026-05-10 15:21:55,75,1053.0,66.6,39.905376,32.804976,2.31,0.62,-9.26,2.89,13.10,-0.28,39.906376,32.805976,895.2
2026-05-10 15:21:55,76,1035.9,67.7,39.905377,32.804977,-1.71,1.33,-9.07,5.99,14.49,0.29,39.906377,32.805977,897.0
2026-05-10 15:21:55,77,1075.2,69.9,39.905378,32.804978,-0.57,-3.69,-10.16,2.02,15.84,0.21,39.906378,32.805978,892.9
2026-05-10 15:21:55,78,1082.4,66.7,39.905379,32.804979,8.45,-1.67,-11.20,2.44,9.48,0.74,39.906379,32.805979,892.1
2026-05-10 15:21:55,79,1091.8,72.7,39.905380,32.804980,1.53,6.00,-8.08,2.78,14.83,-0.49,39.906380,32.805980,891.1
2026-05-10 15:21:55,80,1109.1,70.5,39.905381,32.804981,2.55,1.52,-9.71,5.15,12.11,1.92,39.906381,32.805981,889.3
2026-05-10 15:21:56,81,1121.8,71.2,39.905382,32.804982,1.59,1.59,-11.01,6.89,10.48,-0.72,39.906382,32.805982,888.0
2026-05-10 15:21:56,82,1120.4,71.2,39.905383,32.804983,-0.97,-1.33,-8.57,2.84,8.59,0.47,39.906383,32.805983,888.1
2026-05-10 15:21:56,83,1137.4,73.9,39.905384,32.804984,0.24,-7.29,-8.00,0.23,18.07,0.55,39.906384,32.805984,886.3
2026-05-10 15:21:56,84,1143.0,71.7,39.905385,32.804985,-1.67,-0.12,-9.59,5.36,13.40,0.22,39.906385,32.805985,885.8
2026-05-10 15:21:56,85,1147.1,72.9,39.905386,32.804986,-0.70,-1.22,-8.76,1.74,10.41,-1.95,39.906386,32.805986,885.3
2026-05-10 15:21:56,86,1198.2,76.9,39.905387,32.804987,-0.94,-0.37,-9.56,5.66,20.36,-0.21,39.906387,32.805987,880.0
2026-05-10 15:21:56,87,1202.2,76.9,39.905388,32.804988,-2.00,0.25,-9.08,5.20,7.77,-0.33,39.906388,32.805988,879.6
2026-05-10 15:21:56,88,1219.5,77.0,39.905389,32.804989,-2.34,-1.40,-10.57,3.49,5.88,0.64,39.906389,32.805989,877.8
2026-05-10 15:21:56,89,1225.0,77.4,39.905390,32.804990,-1.16,-2.69,-10.79,2.94,10.01,0.09,39.906390,32.805990,877.3
2026-05-10 15:21:57,90,1236.7,75.2,39.905391,32.804991,-1.96,3.92,-7.55,7.06,15.37,0.11,39.906391,32.805991,876.0
2026-05-10 15:21:57,91,1249.3,73.5,39.905392,32.804992,-0.08,-0.78,-7.76,2.74,7.18,0.60,39.906392,32.805992,874.7
2026-05-10 15:21:57,92,1257.4,80.2,39.905393,32.804993,5.93,0.56,-8.32,3.46,11.12,0.70,39.906393,32.805993,873.9
2026-05-10 15:21:57,93,1275.7,81.5,39.905394,32.804994,6.61,-0.55,-9.79,1.37,7.59,-1.14,39.906394,32.805994,872.0
2026-05-10 15:21:57,94,1271.6,81.0,39.905395,32.804995,0.81,2.94,-10.67,2.31,14.69,-0.32,39.906395,32.805995,872.5
2026-05-10 15:21:57,95,1293.8,82.5,39.905396,32.804996,-3.39,-0.45,-8.65,2.59,3.73,0.05,39.906396,32.805996,870.2
2026-05-10 15:21:57,96,1301.8,81.7,39.905397,32.804997,0.26,2.09,-9.93,6.67,8.30,1.99,39.906397,32.805997,869.4
2026-05-10 15:21:57,97,1317.7,84.6,39.905398,32.804998,0.47,0.29,-10.60,2.48,2.09,0.04,39.906398,32.805998,867.7
2026-05-10 15:21:57,98,1309.3,82.8,39.905399,32.804999,2.30,3.63,-7.00,7.18,18.45,0.34,39.906399,32.805999,868.6
2026-05-10 15:21:57,99,1348.9,79.9,39.905400,32.805000,2.24,1.36,-9.20,0.31,2.89,2.18,39.906400,32.806000,864.6
2026-05-10 15:21:58,100,1348.9,84.0,39.905401,32.805001,2.30,1.38,-9.07,3.49,16.85,-0.03,39.906401,32.806001,864.6
2026-05-10 15:21:58,101,1363.6,84.9,39.905402,32.805002,0.13,-0.44,-7.82,4.79,14.44,-1.62,39.906402,32.806002,863.1
2026-05-10 15:21:58,102,1390.2,88.6,39.905403,32.805003,-0.29,0.49,-10.46,3.12,17.47,1.34,39.906403,32.806003,860.4
2026-05-10 15:21:58,103,1400.9,87.4,39.905404,32.805004,-1.62,0.60,-9.34,4.28,6.39,-0.97,39.906404,32.806004,859.3
2026-05-10 15:21:58,104,1424.0,86.5,39.905405,32.805005,1.98,1.88,-6.42,2.93,8.81,-0.76,39.906405,32.806005,857.0
2026-05-10 15:21:58,105,1431.2,90.2,39.905406,32.805006,-0.58,3.47,-9.25,2.44,16.82,-0.82,39.906406,32.806006,856.2
2026-05-10 15:21:58,106,1435.6,90.3,39.905407,32.805007,-2.62,-1.44,-10.19,3.55,5.41,0.52,39.906407,32.806007,855.8
2026-05-10 15:21:58,107,1438.5,90.7,39.905408,32.805008,-1.70,-1.94,-8.84,6.05,2.94,0.03,39.906408,32.806008,855.5
2026-05-10 15:21:58,108,1461.4,89.4,39.905409,32.805009,1.86,2.71,-9.08,4.19,0.94,1.46,39.906409,32.806009,853.2
2026-05-10 15:21:59,109,1447.6,91.3,39.905410,32.805010,0.92,-0.82,-9.88,4.41,10.87,-0.81,39.906410,32.806010,854.6
2026-05-10 15:21:59,110,1490.8,90.3,39.905411,32.805011,0.49,-0.43,-11.01,4.64,1.30,-1.34,39.906411,32.806011,850.2
2026-05-10 15:21:59,111,1487.4,92.0,39.905412,32.805012,3.30,2.68,-7.10,4.87,7.39,0.46,39.906412,32.806012,850.6
2026-05-10 15:21:59,112,1497.3,93.3,39.905413,32.805013,-1.03,0.84,-9.77,8.24,11.27,-0.61,39.906413,32.806013,849.6
2026-05-10 15:21:59,113,1517.3,93.7,39.905414,32.805014,0.74,-1.46,-10.99,3.25,10.90,-0.26,39.906414,32.806014,847.6
2026-05-10 15:21:59,114,1526.4,94.9,39.905415,32.805015,-1.04,-2.99,-10.09,4.25,16.55,1.38,39.906415,32.806015,846.7
2026-05-10 15:21:59,115,1525.8,98.2,39.905416,32.805016,-1.39,-0.42,-11.46,3.68,10.83,2.12,39.906416,32.806016,846.8
2026-05-10 15:21:59,116,1555.9,95.8,39.905417,32.805017,4.09,0.25,-10.83,4.36,12.18,-1.46,39.906417,32.806017,843.8
2026-05-10 15:21:59,117,1541.2,99.1,39.905418,32.805018,-3.88,0.62,-8.12,4.25,7.12,0.59,39.906418,32.806018,845.2
2026-05-10 15:21:59,118,1565.4,95.0,39.905419,32.805019,-0.56,3.82,-9.61,5.34,15.47,-1.39,39.906419,32.806019,842.8
2026-05-10 15:22:00,119,1566.2,98.0,39.905420,32.805020,1.42,-0.84,-11.52,9.49,15.10,0.92,39.906420,32.806020,842.7
2026-05-10 15:22:00,120,1593.8,101.8,39.905421,32.805021,-2.93,-1.00,-11.09,3.20,1.75,-1.03,39.906421,32.806021,840.0
2026-05-10 15:22:00,121,1603.4,98.2,39.905422,32.805022,-1.53,2.52,-9.19,2.53,10.66,-0.05,39.906422,32.806022,839.1
2026-05-10 15:22:00,122,1610.6,101.4,39.905423,32.805023,-4.07,3.87,-7.49,3.83,10.79,0.64,39.906423,32.806023,838.3
2026-05-10 15:22:00,123,1620.6,102.6,39.905424,32.805024,2.31,-2.93,-8.93,2.83,4.49,0.71,39.906424,32.806024,837.4
2026-05-10 15:22:00,124,1641.4,103.0,39.905425,32.805025,0.11,-1.36,-9.68,4.04,9.21,0.25,39.906425,32.806025,835.3
2026-05-10 15:22:00,125,1657.5,99.0,39.905426,32.805026,2.38,4.26,-8.79,5.22,14.39,-0.14,39.906426,32.806026,833.7
2026-05-10 15:22:00,126,1649.8,105.1,39.905427,32.805027,1.08,1.71,-7.11,4.77,4.89,-0.68,39.906427,32.806027,834.5
2026-05-10 15:22:00,127,1680.3,101.1,39.905428,32.805028,-1.41,-1.71,-9.05,3.57,6.34,0.43,39.906428,32.806028,831.5
2026-05-10 15:22:01,128,1676.5,103.8,39.905429,32.805029,0.62,2.26,-8.78,3.13,11.69,0.64,39.906429,32.806029,831.9
2026-05-10 15:22:01,129,1689.6,106.6,39.905430,32.805030,3.78,-0.99,-8.52,5.31,8.56,1.13,39.906430,32.806030,830.6
2026-05-10 15:22:01,130,1697.8,106.2,39.905431,32.805031,0.73,-1.18,-9.42,4.46,13.97,0.14,39.906431,32.806031,829.8
2026-05-10 15:22:01,131,1721.7,105.2,39.905432,32.805032,1.08,-1.35,-11.83,5.12,11.75,1.92,39.906432,32.806032,827.5
2026-05-10 15:22:01,132,1713.8,103.2,39.905433,32.805033,-0.00,2.26,-11.58,2.64,2.96,0.41,39.906433,32.806033,828.2
2026-05-10 15:22:01,133,1740.9,107.9,39.905434,32.805034,0.67,-1.29,-9.62,4.74,5.72,0.89,39.906434,32.806034,825.6
2026-05-10 15:22:01,134,1754.6,108.2,39.905435,32.805035,1.48,1.10,-11.03,0.59,13.75,1.24,39.906435,32.806035,824.3
2026-05-10 15:22:01,135,1765.6,105.8,39.905436,32.805036,-1.44,-0.02,-8.00,6.19,3.23,0.37,39.906436,32.806036,823.2
2026-05-10 15:22:01,136,1764.2,111.0,39.905437,32.805037,0.70,2.98,-9.51,5.05,8.47,-0.13,39.906437,32.806037,823.3
2026-05-10 15:22:01,137,1775.6,109.8,39.905438,32.805038,-0.20,-0.64,-9.48,2.79,12.50,0.37,39.906438,32.806038,822.2
2026-05-10 15:22:02,138,1794.5,108.6,39.905439,32.805039,-4.63,-0.18,-8.23,5.46,3.11,2.45,39.906439,32.806039,820.4
2026-05-10 15:22:02,139,1801.2,110.5,39.905440,32.805040,-0.01,4.13,-10.53,2.69,14.70,0.34,39.906440,32.806040,819.8
2026-05-10 15:22:02,140,1803.1,111.0,39.905441,32.805041,0.93,-1.24,-9.61,5.29,11.86,-0.92,39.906441,32.806041,819.6
2026-05-10 15:22:02,141,1817.1,112.2,39.905442,32.805042,-1.28,-0.87,-10.27,8.29,7.63,1.56,39.906442,32.806042,818.2
2026-05-10 15:22:02,142,1829.1,113.7,39.905443,32.805043,2.53,1.76,-10.46,6.92,0.79,-1.24,39.906443,32.806043,817.1
2026-05-10 15:22:02,143,1853.0,112.5,39.905444,32.805044,-0.66,-2.01,-10.06,6.38,17.80,0.54,39.906444,32.806044,814.8
2026-05-10 15:22:02,144,1853.9,114.0,39.905445,32.805045,-2.29,-3.15,-9.66,5.87,8.32,-0.03,39.906445,32.806045,814.7
2026-05-10 15:22:02,145,1873.2,111.9,39.905446,32.805046,5.10,-2.80,-8.69,2.37,-0.21,0.07,39.906446,32.806046,812.8
2026-05-10 15:22:02,146,1865.6,114.9,39.905447,32.805047,-0.85,-0.68,-9.55,3.56,8.48,-0.22,39.906447,32.806047,813.6
2026-05-10 15:22:02,147,1876.6,114.7,39.905448,32.805048,-3.87,-0.18,-11.42,3.55,8.19,-0.13,39.906448,32.806048,812.5
2026-05-10 15:22:03,148,1910.5,115.6,39.905449,32.805049,1.85,3.89,-10.10,3.21,4.55,1.00,39.906449,32.806049,809.3
