KayitZamani,PaketNumarasi,Irtifa,Hiz,Enlem,Boylam,IvmeX,IvmeY,IvmeZ,FaEnlem,FaBoylam,FaBasinc
2026-05-10 14:23:08,1521,2729.8,0.0,39.906822,32.806422,0.02,-4.07,-9.79,39.907822,32.807422,734.9
2026-05-10 14:23:08,1522,2708.2,0.0,39.906823,32.806423,5.17,-0.05,-9.72,39.907823,32.807423,736.8
2026-05-10 14:23:09,1523,2723.7,0.0,39.906824,32.806424,0.02,-1.15,-9.51,39.907824,32.807424,735.5
2026-05-10 14:23:09,1524,2729.1,0.0,39.906825,32.806425,2.27,-0.59,-10.63,39.907825,32.807425,735.0
2026-05-10 14:23:09,1525,2735.8,0.0,39.906826,32.806426,-2.91,-0.46,-10.87,39.907826,32.807426,734.4
2026-05-10 14:23:09,1526,2749.7,0.0,39.906827,32.806427,0.19,2.42,-10.07,39.907827,32.807427,733.2
2026-05-10 14:23:09,1527,2743.7,0.0,39.906828,32.806428,1.23,-3.77,-8.71,39.907828,32.807428,733.7
2026-05-10 14:23:09,1528,2746.9,0.0,39.906829,32.806429,-2.69,1.70,-11.16,39.907829,32.807429,733.4
2026-05-10 14:23:09,1529,2741.7,0.0,39.906830,32.806430,3.37,-0.20,-10.37,39.907830,32.807430,733.9
2026-05-10 14:23:09,1530,2748.6,0.0,39.906831,32.806431,3.09,0.47,-9.96,39.907831,32.807431,733.3
2026-05-10 14:23:10,1531,2741.1,0.0,39.906832,32.806432,-0.56,0.24,-10.33,39.907832,32.807432,733.9
2026-05-10 14:23:10,1532,2739.3,0.0,39.906833,32.806433,-1.04,1.50,-10.71,39.907833,32.807433,734.1
2026-05-10 14:23:10,1533,2754.5,0.0,39.906834,32.806434,-0.21,1.09,-7.78,39.907834,32.807434,732.8
2026-05-10 14:23:10,1534,2754.0,0.0,39.906835,32.806435,0.60,-1.19,-9.79,39.907835,32.807435,732.8
2026-05-10 14:23:10,1535,2745.7,0.0,39.906836,32.806436,-1.13,3.89,-8.40,39.907836,32.807436,733.5
2026-05-10 14:23:10,1536,2766.7,0.0,39.906837,32.806437,-0.11,-2.45,-9.59,39.907837,32.807437,731.7
2026-05-10 14:23:10,1537,2743.9,0.0,39.906838,32.806438,-2.38,-2.04,-10.74,39.907838,32.807438,733.7
2026-05-10 14:23:10,1538,2770.4,0.0,39.906839,32.806439,-0.71,-1.07,-10.74,39.907839,32.807439,731.4
2026-05-10 14:23:11,1539,2766.5,0.0,39.906840,32.806440,4.55,-0.91,-10.63,39.907840,32.807440,731.8
2026-05-10 14:23:11,1540,2762.0,0.0,39.906841,32.806441,1.10,-0.20,-10.82,39.907841,32.807441,732.1
2026-05-10 14:23:11,1541,2775.0,0.0,39.906842,32.806442,0.28,2.71,-9.57,39.907842,32.807442,731.0
2026-05-10 14:23:11,1542,2775.0,0.0,39.906843,32.806443,6.67,-2.40,-9.44,39.907843,32.807443,731.0
2026-05-10 14:23:11,1543,2774.0,0.0,39.906844,32.806444,-1.26,1.82,-10.12,39.907844,32.807444,731.1
2026-05-10 14:23:11,1544,2780.7,0.0,39.906845,32.806445,-0.36,-2.97,-8.51,39.907845,32.807445,730.5
2026-05-10 14:23:11,1545,2772.6,0.0,39.906846,32.806446,-2.45,0.13,-9.87,39.907846,32.807446,731.2
2026-05-10 14:23:11,1546,2779.1,0.0,39.906847,32.806447,2.94,0.27,-9.33,39.907847,32.807447,730.7
2026-05-10 14:23:12,1547,2771.5,0.0,39.906848,32.806448,0.88,1.26,-11.04,39.907848,32.807448,731.3
2026-05-10 14:23:12,1548,2792.2,0.0,39.906849,32.806449,0.46,-3.01,-8.20,39.907849,32.807449,729.5
2026-05-10 14:23:12,1549,2779.6,0.0,39.906850,32.806450,5.01,-0.11,-11.04,39.907850,32.807450,730.6
2026-05-10 14:23:12,1550,2777.0,0.0,39.906851,32.806451,-1.08,-2.52,-10.39,39.907851,32.807451,730.9
2026-05-10 14:23:12,1551,2784.3,0.0,39.906852,32.806452,-2.76,-0.50,-10.06,39.907852,32.807452,730.2
2026-05-10 14:23:12,1552,2807.1,0.0,39.906853,32.806453,0.35,-2.59,-9.97,39.907853,32.807453,728.3
2026-05-10 14:23:12,1553,2787.6,0.0,39.906854,32.806454,1.22,0.48,-9.59,39.907854,32.807454,729.9
2026-05-10 14:23:12,1554,2803.6,0.0,39.906855,32.806455,-0.76,-4.67,-8.80,39.907855,32.807455,728.6
2026-05-10 14:23:13,1555,2773.6,0.0,39.906856,32.806456,-0.89,-2.47,-9.00,39.907856,32.807456,731.1
2026-05-10 14:23:13,1556,2786.9,0.0,39.906857,32.806457,0.93,4.10,-11.04,39.907857,32.807457,730.0
2026-05-10 14:23:13,1557,2792.5,0.0,39.906858,32.806458,-3.19,0.73,-8.98,39.907858,32.807458,729.5
2026-05-10 14:23:13,1558,2782.3,0.0,39.906859,32.806459,-1.37,4.92,-8.69,39.907859,32.807459,730.4
2026-05-10 14:23:13,1559,2792.8,0.0,39.906860,32.806460,1.11,0.39,-10.49,39.907860,32.807460,729.5
2026-05-10 14:23:13,1560,2785.5,0.0,39.906861,32.806461,1.12,-0.07,-9.78,39.907861,32.807461,730.1
2026-05-10 14:23:13,1561,2792.0,0.0,39.906862,32.806462,-0.62,6.69,-11.73,39.907862,32.807462,729.6
2026-05-10 14:23:13,1562,2795.5,0.0,39.906863,32.806463,0.17,3.37,-10.16,39.907863,32.807463,729.3
2026-05-10 14:23:13,1563,2807.1,0.0,39.906864,32.806464,4.39,-1.02,-9.09,39.907864,32.807464,728.3
2026-05-10 14:23:14,1564,2807.4,0.0,39.906865,32.806465,3.23,1.68,-11.16,39.907865,32.807465,728.2
2026-05-10 14:23:14,1565,2816.1,0.0,39.906866,32.806466,0.18,0.23,-10.52,39.907866,32.807466,727.5
2026-05-10 14:23:14,1566,2801.4,0.0,39.906867,32.806467,3.51,0.08,-8.33,39.907867,32.807467,728.8
2026-05-10 14:23:14,1567,2797.7,0.0,39.906868,32.806468,-3.77,1.86,-8.93,39.907868,32.807468,729.1
2026-05-10 14:23:14,1568,2783.8,0.0,39.906869,32.806469,-3.08,0.55,-10.95,39.907869,32.807469,730.3
2026-05-10 14:23:14,1569,2807.4,0.0,39.906870,32.806470,-4.85,0.05,-8.73,39.907870,32.807470,728.2
2026-05-10 14:23:14,1570,2801.4,0.0,39.906871,32.806471,-1.60,4.13,-10.21,39.907871,32.807471,728.8
2026-05-10 14:23:15,1571,2792.9,0.0,39.906872,32.806472,-0.51,2.41,-10.01,39.907872,32.807472,729.5
2026-05-10 14:23:15,1572,2805.5,0.0,39.906873,32.806473,-3.76,-1.94,-8.34,39.907873,32.807473,728.4
2026-05-10 14:23:15,1573,2788.4,0.0,39.906874,32.806474,1.39,0.91,-11.38,39.907874,32.807474,729.9
2026-05-10 14:23:15,1574,2786.2,0.0,39.906875,32.806475,-1.79,-1.20,-11.98,39.907875,32.807475,730.1
2026-05-10 14:23:15,1575,2796.7,0.0,39.906876,32.806476,-1.89,-0.66,-9.45,39.907876,32.807476,729.2
2026-05-10 14:23:15,1576,2800.6,0.0,39.906877,32.806477,1.95,-1.00,-8.96,39.907877,32.807477,728.8
2026-05-10 14:23:15,1577,2790.0,0.0,39.906878,32.806478,3.43,3.01,-8.44,39.907878,32.807478,729.7
2026-05-10 14:23:16,1578,2801.7,0.0,39.906879,32.806479,4.58,0.90,-8.06,39.907879,32.807479,728.7
2026-05-10 14:23:16,1579,2810.6,0.0,39.906880,32.806480,-1.99,0.24,-11.70,39.907880,32.807480,728.0
2026-05-10 14:23:16,1580,2785.2,0.0,39.906881,32.806481,2.31,-2.90,-11.11,39.907881,32.807481,730.1
2026-05-10 14:23:16,1581,2787.4,0.0,39.906882,32.806482,-2.76,-3.28,-12.43,39.907882,32.807482,730.0
2026-05-10 14:23:16,1582,2772.5,0.0,39.906883,32.806483,-0.43,-2.38,-8.78,39.907883,32.807483,731.2
2026-05-10 14:23:16,1583,2799.7,0.0,39.906884,32.806484,4.91,-0.28,-9.60,39.907884,32.807484,728.9
2026-05-10 14:23:16,1584,2799.6,0.0,39.906885,32.806485,2.31,-2.94,-8.62,39.907885,32.807485,728.9
2026-05-10 14:23:16,1585,2795.2,0.0,39.906886,32.806486,2.29,-3.88,-11.63,39.907886,32.807486,729.3
2026-05-10 14:23:17,1586,2802.5,0.0,39.906887,32.806487,0.12,-5.03,-10.06,39.907887,32.807487,728.7
2026-05-10 14:23:17,1587,2788.6,0.0,39.906888,32.806488,0.10,-3.84,-10.04,39.907888,32.807488,729.9
2026-05-10 14:23:17,1588,2790.2,0.0,39.906889,32.806489,-1.12,1.76,-9.53,39.907889,32.807489,729.7
2026-05-10 14:23:17,1589,2773.6,0.0,39.906890,32.806490,3.86,0.73,-9.35,39.907890,32.807490,731.1
2026-05-10 14:23:17,1590,2783.7,0.0,39.906891,32.806491,0.75,-0.43,-11.53,39.907891,32.807491,730.3
2026-05-10 14:23:17,1591,2785.0,0.0,39.906892,32.806492,-1.53,2.05,-9.24,39.907892,32.807492,730.2
2026-05-10 14:23:17,1592,2768.0,0.0,39.906893,32.806493,-2.63,-2.94,-9.49,39.907893,32.807493,731.6
2026-05-10 14:23:17,1593,2779.2,0.0,39.906894,32.806494,3.43,-2.81,-9.31,39.907894,32.807494,730.7
2026-05-10 14:23:18,1594,2775.1,0.0,39.906895,32.806495,-1.57,-0.96,-9.42,39.907895,32.807495,731.0
2026-05-10 14:23:18,1595,2781.7,0.0,39.906896,32.806496,3.11,-2.48,-10.07,39.907896,32.807496,730.4
2026-05-10 14:23:18,1596,2798.7,0.0,39.906897,32.806497,-3.44,1.19,-10.00,39.907897,32.807497,729.0
2026-05-10 14:23:18,1597,2782.4,0.0,39.906898,32.806498,3.72,0.36,-8.90,39.907898,32.807498,730.4
2026-05-10 14:23:18,1598,2758.2,0.0,39.906899,32.806499,1.76,2.28,-11.39,39.907899,32.807499,732.5
2026-05-10 14:23:18,1599,2765.5,0.0,39.906900,32.806500,-3.91,1.76,-8.61,39.907900,32.807500,731.8
2026-05-10 14:23:18,1600,2758.0,0.0,39.906901,32.806501,1.02,1.61,-9.12,39.907901,32.807501,732.5
2026-05-10 14:23:18,1601,2773.9,0.0,39.906902,32.806502,0.62,3.25,-9.64,39.907902,32.807502,731.1
2026-05-10 14:23:18,1602,2751.5,0.0,39.906903,32.806503,-5.43,1.13,-9.81,39.907903,32.807503,733.1
2026-05-10 14:23:19,1603,2761.3,0.0,39.906904,32.806504,4.51,1.92,-10.83,39.907904,32.807504,732.2
2026-05-10 14:23:19,1604,2752.6,0.0,39.906905,32.806505,-0.02,-1.81,-12.26,39.907905,32.807505,733.0
2026-05-10 14:23:19,1605,2747.2,0.0,39.906906,32.806506,0.73,-1.15,-8.27,39.907906,32.807506,733.4
2026-05-10 14:23:19,1606,2743.0,0.0,39.906907,32.806507,1.45,-2.44,-10.23,39.907907,32.807507,733.8
2026-05-10 14:23:19,1607,2743.9,0.0,39.906908,32.806508,-3.50,-2.51,-11.55,39.907908,32.807508,733.7
2026-05-10 14:23:19,1608,2742.2,0.0,39.906909,32.806509,1.90,-0.18,-8.36,39.907909,32.807509,733.8
2026-05-10 14:23:19,1609,2752.5,0.0,39.906910,32.806510,-0.98,-0.45,-10.17,39.907910,32.807510,733.0
2026-05-10 14:23:20,1610,2729.3,0.0,39.906911,32.806511,1.12,1.45,-9.97,39.907911,32.807511,735.0
2026-05-10 14:23:20,1611,2719.4,0.0,39.906912,32.806512,-0.12,0.87,-9.27,39.907912,32.807512,735.8
2026-05-10 14:23:20,1612,2742.2,0.0,39.906913,32.806513,3.65,-2.81,-10.95,39.907913,32.807513,733.8
2026-05-10 14:23:20,1613,2751.3,0.0,39.906914,32.806514,-0.99,2.92,-11.07,39.907914,32.807514,733.1
2026-05-10 14:23:20,1614,2726.1,0.0,39.906915,32.806515,0.21,-1.64,-10.30,39.907915,32.807515,735.2
2026-05-10 14:23:20,1615,2737.6,0.0,39.906916,32.806516,0.68,-2.01,-10.48,39.907916,32.807516,734.3
2026-05-10 14:23:20,1616,2722.2,0.0,39.906917,32.806517,-1.74,0.07,-11.01,39.907917,32.807517,735.6
2026-05-10 14:23:20,1617,2722.1,0.0,39.906918,32.806518,3.34,-0.80,-11.33,39.907918,32.807518,735.6
2026-05-10 14:23:21,1618,2706.0,0.0,39.906919,32.806519,4.65,-4.15,-11.09,39.907919,32.807519,737.0
2026-05-10 14:23:21,1619,2712.0,0.0,39.906920,32.806520,-0.62,-3.59,-10.92,39.907920,32.807520,736.5
2026-05-10 14:23:21,1620,2741.7,0.0,39.906921,32.806521,0.24,3.25,-8.77,39.907921,32.807521,733.9
2026-05-10 14:23:21,1621,2717.6,0.0,39.906922,32.806522,-2.07,-0.52,-8.56,39.907922,32.807522,736.0
2026-05-10 14:23:21,1622,2696.7,0.0,39.906923,32.806523,0.48,-1.74,-10.59,39.907923,32.807523,737.8
2026-05-10 14:23:21,1623,2696.9,0.0,39.906924,32.806524,1.68,-1.13,-8.68,39.907924,32.807524,737.8
2026-05-10 14:23:21,1624,2697.3,0.0,39.906925,32.806525,-1.61,3.14,-10.74,39.907925,32.807525,737.7
2026-05-10 14:23:21,1625,2687.3,0.0,39.906926,32.806526,-2.49,1.38,-9.26,39.907926,32.807526,738.6
2026-05-10 14:23:22,1626,2698.2,0.0,39.906927,32.806527,-3.65,2.41,-13.48,39.907927,32.807527,737.7
2026-05-10 14:23:22,1627,2686.2,0.0,39.906928,32.806528,5.95,4.72,-10.61,39.907928,32.807528,738.7
2026-05-10 14:23:22,1628,2692.7,0.0,39.906929,32.806529,-1.67,-3.14,-9.77,39.907929,32.807529,738.1
2026-05-10 14:23:22,1629,2687.4,0.0,39.906930,32.806530,3.41,1.25,-8.68,39.907930,32.807530,738.6
2026-05-10 14:23:22,1630,2679.0,0.0,39.906931,32.806531,-1.06,-0.12,-8.65,39.907931,32.807531,739.3
2026-05-10 14:23:22,1631,2667.2,0.0,39.906932,32.806532,-1.06,-0.58,-10.31,39.907932,32.807532,740.4
2026-05-10 14:23:22,1632,2650.0,0.0,39.906933,32.806533,1.47,-0.36,-10.83,39.907933,32.807533,741.9
2026-05-10 14:23:23,1633,2635.6,0.0,39.906934,32.806534,-0.86,3.65,-9.12,39.907934,32.807534,743.1
2026-05-10 14:23:23,1634,2650.5,0.0,39.906935,32.806535,1.76,0.67,-11.72,39.907935,32.807535,741.8
2026-05-10 14:23:23,1635,2638.8,0.0,39.906936,32.806536,2.74,-1.40,-9.62,39.907936,32.807536,742.8
2026-05-10 14:23:23,1636,2657.0,0.0,39.906937,32.806537,-3.12,-0.26,-9.73,39.907937,32.807537,741.2
2026-05-10 14:23:23,1637,2653.6,0.0,39.906938,32.806538,0.50,0.66,-10.05,39.907938,32.807538,741.5
2026-05-10 14:23:23,1638,2629.2,0.0,39.906939,32.806539,2.79,1.45,-10.04,39.907939,32.807539,743.7
2026-05-10 14:23:23,1639,2655.8,0.0,39.906940,32.806540,-1.99,0.19,-8.33,39.907940,32.807540,741.3
2026-05-10 14:23:23,1640,2625.3,0.0,39.906941,32.806541,-0.41,5.26,-9.78,39.907941,32.807541,744.0
2026-05-10 14:23:24,1641,2634.2,0.0,39.906942,32.806542,5.25,0.18,-14.14,39.907942,32.807542,743.2
2026-05-10 14:23:24,1642,2606.7,0.0,39.906943,32.806543,1.66,-4.77,-8.79,39.907943,32.807543,745.6
2026-05-10 14:23:24,1643,2599.7,0.0,39.906944,32.806544,2.85,-0.63,-9.28,39.907944,32.807544,746.3
2026-05-10 14:23:24,1644,2608.4,0.0,39.906945,32.806545,2.32,3.57,-10.49,39.907945,32.807545,745.5
2026-05-10 14:23:24,1645,2591.4,0.0,39.906946,32.806546,-0.41,0.01,-8.79,39.907946,32.807546,747.0
2026-05-10 14:23:24,1646,2610.4,0.0,39.906947,32.806547,0.78,-1.59,-9.48,39.907947,32.807547,745.3
2026-05-10 14:23:24,1647,2577.0,0.0,39.906948,32.806548,1.27,-2.21,-9.95,39.907948,32.807548,748.3
2026-05-10 14:23:25,1648,2566.3,0.0,39.906949,32.806549,-0.88,-4.67,-8.80,39.907949,32.807549,749.2
2026-05-10 14:23:25,1649,2587.2,0.0,39.906950,32.806550,-1.46,2.46,-9.75,39.907950,32.807550,747.4
2026-05-10 14:23:25,1650,2582.9,0.0,39.906951,32.806551,1.85,0.03,-8.82,39.907951,32.807551,747.7
2026-05-10 14:23:25,1651,2578.0,0.0,39.906952,32.806552,2.09,0.57,-9.42,39.907952,32.807552,748.2
2026-05-10 14:23:25,1652,2566.4,0.0,39.906953,32.806553,0.20,-0.66,-9.80,39.907953,32.807553,749.2
2026-05-10 14:23:25,1653,2563.2,0.0,39.906954,32.806554,2.12,-0.56,-10.46,39.907954,32.807554,749.5
2026-05-10 14:23:25,1654,2541.6,0.0,39.906955,32.806555,-0.23,1.25,-10.70,39.907955,32.807555,751.4
2026-05-10 14:23:26,1655,2560.0,0.0,39.906956,32.806556,-0.12,-2.97,-7.61,39.907956,32.807556,749.8
2026-05-10 14:23:26,1656,2548.3,0.0,39.906957,32.806557,-2.02,1.57,-10.73,39.907957,32.807557,750.8
2026-05-10 14:23:26,1657,2547.5,0.0,39.906958,32.806558,1.40,0.30,-11.25,39.907958,32.807558,750.9
2026-05-10 14:23:26,1658,2550.2,0.0,39.906959,32.806559,-3.32,1.90,-8.25,39.907959,32.807559,750.6
2026-05-10 14:23:26,1659,2531.2,0.0,39.906960,32.806560,-4.02,-1.63,-9.83,39.907960,32.807560,752.3
2026-05-10 14:23:26,1660,2531.1,0.0,39.906961,32.806561,1.56,-2.10,-9.07,39.907961,32.807561,752.3
2026-05-10 14:23:26,1661,2507.0,0.0,39.906962,32.806562,-3.13,0.53,-9.34,39.907962,32.807562,754.4
2026-05-10 14:23:26,1662,2507.3,0.0,39.906963,32.806563,1.50,1.80,-9.46,39.907963,32.807563,754.4
2026-05-10 14:23:27,1663,2501.8,0.0,39.906964,32.806564,-3.24,2.52,-9.29,39.907964,32.807564,754.9
2026-05-10 14:23:27,1664,2481.7,0.0,39.906965,32.806565,-2.15,-1.96,-9.95,39.907965,32.807565,756.7
2026-05-10 14:23:27,1665,2475.9,0.0,39.906966,32.806566,-0.01,-2.58,-9.17,39.907966,32.807566,757.2
2026-05-10 14:23:27,1666,2505.9,0.0,39.906967,32.806567,2.28,1.27,-8.42,39.907967,32.807567,754.5
2026-05-10 14:23:27,1667,2470.2,0.0,39.906968,32.806568,2.77,-0.17,-8.37,39.907968,32.807568,757.7
2026-05-10 14:23:27,1668,2471.1,0.0,39.906969,32.806569,-1.51,0.30,-10.20,39.907969,32.807569,757.6
2026-05-10 14:23:27,1669,2454.5,0.0,39.906970,32.806570,-0.53,0.23,-11.54,39.907970,32.807570,759.1
2026-05-10 14:23:27,1670,2437.1,0.0,39.906971,32.806571,0.37,-3.97,-9.46,39.907971,32.807571,760.7
2026-05-10 14:23:28,1671,2449.6,0.0,39.906972,32.806572,-0.88,3.31,-11.04,39.907972,32.807572,759.6
2026-05-10 14:23:28,1672,2435.9,0.0,39.906973,32.806573,0.21,0.32,-11.16,39.907973,32.807573,760.8
2026-05-10 14:23:28,1673,2446.6,0.0,39.906974,32.806574,-1.91,-3.04,-8.89,39.907974,32.807574,759.8
2026-05-10 14:23:28,1674,2430.6,0.0,39.906975,32.806575,4.13,0.89,-9.44,39.907975,32.807575,761.3
2026-05-10 14:23:28,1675,2432.8,0.0,39.906976,32.806576,0.20,2.44,-11.47,39.907976,32.807576,761.1
2026-05-10 14:23:28,1676,2419.2,0.0,39.906977,32.806577,-6.67,-0.82,-9.98,39.907977,32.807577,762.3
2026-05-10 14:23:28,1677,2405.8,0.0,39.906978,32.806578,-1.29,-2.61,-9.72,39.907978,32.807578,763.5
2026-05-10 14:23:29,1678,2406.5,0.0,39.906979,32.806579,0.09,1.60,-9.96,39.907979,32.807579,763.4
2026-05-10 14:23:29,1679,2403.3,0.0,39.906980,32.806580,-1.98,4.32,-8.21,39.907980,32.807580,763.7
2026-05-10 14:23:29,1680,2375.7,0.0,39.906981,32.806581,0.28,3.76,-9.62,39.907981,32.807581,766.2
2026-05-10 14:23:29,1681,2375.3,0.0,39.906982,32.806582,-3.42,0.49,-8.76,39.907982,32.807582,766.2
2026-05-10 14:23:29,1682,2359.9,0.0,39.906983,32.806583,2.35,-2.53,-11.01,39.907983,32.807583,767.6
2026-05-10 14:23:29,1683,2359.1,0.0,39.906984,32.806584,1.42,-1.01,-9.27,39.907984,32.807584,767.7
2026-05-10 14:23:29,1684,2352.0,0.0,39.906985,32.806585,-5.85,2.63,-8.68,39.907985,32.807585,768.3
2026-05-10 14:23:29,1685,2357.8,0.0,39.906986,32.806586,3.35,0.20,-7.65,39.907986,32.807586,767.8
2026-05-10 14:23:30,1686,2329.4,0.0,39.906987,32.806587,-2.39,-2.24,-9.33,39.907987,32.807587,770.4
2026-05-10 14:23:30,1687,2330.2,0.0,39.906988,32.806588,1.78,-3.85,-8.81,39.907988,32.807588,770.3
2026-05-10 14:23:30,1688,2338.9,0.0,39.906989,32.806589,5.51,3.35,-11.30,39.907989,32.807589,769.5
2026-05-10 14:23:30,1689,2308.0,0.0,39.906990,32.806590,-2.63,0.36,-10.26,39.907990,32.807590,772.3
2026-05-10 14:23:30,1690,2283.3,0.0,39.906991,32.806591,-1.82,0.94,-6.99,39.907991,32.807591,774.6
2026-05-10 14:23:30,1691,2304.6,0.0,39.906992,32.806592,3.49,-0.96,-9.74,39.907992,32.807592,772.6
2026-05-10 14:23:30,1692,2298.1,0.0,39.906993,32.806593,-0.26,1.90,-9.55,39.907993,32.807593,773.2
2026-05-10 14:23:30,1693,2299.8,0.0,39.906994,32.806594,2.41,0.23,-9.87,39.907994,32.807594,773.1
2026-05-10 14:23:31,1694,2271.2,0.0,39.906995,32.806595,-2.36,5.67,-10.57,39.907995,32.807595,775.7
2026-05-10 14:23:31,1695,2288.7,0.0,39.906996,32.806596,-0.08,1.31,-11.23,39.907996,32.807596,774.1
2026-05-10 14:23:31,1696,2250.6,0.0,39.906997,32.806597,0.04,-2.84,-10.09,39.907997,32.807597,777.5
2026-05-10 14:23:31,1697,2250.0,0.0,39.906998,32.806598,-2.29,3.87,-8.38,39.907998,32.807598,777.6
2026-05-10 14:23:31,1698,2250.4,0.0,39.906999,32.806599,-4.02,1.82,-9.28,39.907999,32.807599,777.6
2026-05-10 14:23:31,1699,2234.5,0.0,39.907000,32.806600,2.20,-0.93,-11.15,39.908000,32.807600,779.0
2026-05-10 14:23:31,1700,2224.0,0.0,39.907001,32.806601,-3.57,-2.18,-9.45,39.908001,32.807601,780.0
2026-05-10 14:23:31,1701,2207.6,0.0,39.907002,32.806602,1.49,0.61,-9.73,39.908002,32.807602,781.5
2026-05-10 14:23:32,1702,2202.0,0.0,39.907003,32.806603,1.29,-6.83,-12.04,39.908003,32.807603,782.0
2026-05-10 14:23:32,1703,2207.7,0.0,39.907004,32.806604,0.37,2.93,-10.89,39.908004,32.807604,781.5
2026-05-10 14:23:32,1704,2198.9,0.0,39.907005,32.806605,-0.87,1.91,-10.14,39.908005,32.807605,782.3
2026-05-10 14:23:32,1705,2186.0,0.0,39.907006,32.806606,1.40,-1.59,-9.42,39.908006,32.807606,783.5
2026-05-10 14:23:32,1706,2184.3,0.0,39.907007,32.806607,-4.42,1.59,-9.84,39.908007,32.807607,783.6
2026-05-10 14:23:32,1707,2173.5,0.0,39.907008,32.806608,-0.97,0.63,-8.55,39.908008,32.807608,784.6
2026-05-10 14:23:32,1708,2148.1,0.0,39.907009,32.806609,4.61,-3.12,-11.08,39.908009,32.807609,787.0
2026-05-10 14:23:32,1709,2158.7,0.0,39.907010,32.806610,1.33,-3.39,-7.26,39.908010,32.807610,786.0
2026-05-10 14:23:33,1710,2140.1,0.0,39.907011,32.806611,4.69,-2.43,-8.60,39.908011,32.807611,787.7
2026-05-10 14:23:33,1711,2155.9,0.0,39.907012,32.806612,0.46,0.10,-7.51,39.908012,32.807612,786.3
2026-05-10 14:23:33,1712,2117.3,0.0,39.907013,32.806613,3.05,1.89,-9.77,39.908013,32.807613,789.8
2026-05-10 14:23:33,1713,2101.5,0.0,39.907014,32.806614,-2.00,-3.21,-10.74,39.908014,32.807614,791.3
2026-05-10 14:23:33,1714,2086.9,0.0,39.907015,32.806615,5.81,-2.29,-8.86,39.908015,32.807615,792.7
2026-05-10 14:23:33,1715,2085.1,0.0,39.907016,32.806616,-0.23,1.23,-10.59,39.908016,32.807616,792.8
2026-05-10 14:23:33,1716,2073.9,0.0,39.907017,32.806617,0.77,0.84,-10.89,39.908017,32.807617,793.9
2026-05-10 14:23:33,1717,2075.5,0.0,39.907018,32.806618,1.29,2.98,-8.96,39.908018,32.807618,793.7
2026-05-10 14:23:34,1718,2054.8,0.0,39.907019,32.806619,1.29,1.57,-9.71,39.908019,32.807619,795.7
2026-05-10 14:23:34,1719,2056.7,0.0,39.907020,32.806620,2.66,-0.09,-8.60,39.908020,32.807620,795.5
2026-05-10 14:23:34,1720,2060.5,0.0,39.907021,32.806621,1.81,-3.63,-8.98,39.908021,32.807621,795.1
2026-05-10 14:23:34,1721,2030.8,0.0,39.907022,32.806622,1.80,0.90,-9.11,39.908022,32.807622,797.9
2026-05-10 14:23:34,1722,2012.3,0.0,39.907023,32.806623,2.53,3.72,-9.33,39.908023,32.807623,799.7
2026-05-10 14:23:34,1723,2022.5,0.0,39.907024,32.806624,1.22,1.01,-11.27,39.908024,32.807624,798.7
2026-05-10 14:23:35,1724,2008.0,0.0,39.907025,32.806625,-1.92,0.43,-8.35,39.908025,32.807625,800.1
2026-05-10 14:23:35,1725,1994.7,0.0,39.907026,32.806626,-1.22,-3.16,-10.46,39.908026,32.807626,801.3
2026-05-10 14:23:35,1726,1983.0,0.0,39.907027,32.806627,-2.75,1.67,-9.31,39.908027,32.807627,802.4
2026-05-10 14:23:35,1727,1974.7,0.0,39.907028,32.806628,2.01,0.75,-9.56,39.908028,32.807628,803.2
2026-05-10 14:23:35,1728,1989.6,0.0,39.907029,32.806629,1.58,-1.95,-9.23,39.908029,32.807629,801.8
2026-05-10 14:23:35,1729,1945.2,0.0,39.907030,32.806630,2.00,1.22,-8.11,39.908030,32.807630,806.0
2026-05-10 14:23:35,1730,1953.9,0.0,39.907031,32.806631,-2.73,0.39,-8.64,39.908031,32.807631,805.2
2026-05-10 14:23:35,1731,1929.7,0.0,39.907032,32.806632,-0.84,-0.79,-9.13,39.908032,32.807632,807.5
2026-05-10 14:23:36,1732,1922.0,0.0,39.907033,32.806633,1.75,-1.03,-9.25,39.908033,32.807633,808.2
2026-05-10 14:23:36,1733,1926.7,0.0,39.907034,32.806634,-2.06,-0.01,-9.92,39.908034,32.807634,807.7
2026-05-10 14:23:36,1734,1898.9,0.0,39.907035,32.806635,7.28,-0.29,-10.01,39.908035,32.807635,810.4
2026-05-10 14:23:36,1735,1900.2,0.0,39.907036,32.806636,-1.99,3.82,-10.75,39.908036,32.807636,810.3
2026-05-10 14:23:36,1736,1871.3,0.0,39.907037,32.806637,-1.28,-0.60,-10.15,39.908037,32.807637,813.0
2026-05-10 14:23:36,1737,1886.5,0.0,39.907038,32.806638,-3.08,4.60,-8.92,39.908038,32.807638,811.6
2026-05-10 14:23:36,1738,1858.5,0.0,39.907039,32.806639,-0.83,-1.52,-10.20,39.908039,32.807639,814.3
2026-05-10 14:23:36,1739,1850.2,0.0,39.907040,32.806640,-2.65,-1.58,-9.11,39.908040,32.807640,815.0
2026-05-10 14:23:37,1740,1855.6,0.0,39.907041,32.806641,-0.79,-4.88,-8.22,39.908041,32.807641,814.5
2026-05-10 14:23:37,1741,1833.6,0.0,39.907042,32.806642,-0.87,-1.07,-10.23,39.908042,32.807642,816.6
